instance,ks-noInit-noLS,ks-noInit-shortLS,ks-noInit-LS,ks-noInit-LSnonPerm,ks-mNEH-noLS,ks-mNEH-shortLS,ks-mNEH-LS,ks-mNEH-LSnonPerm,ks-NEH-noLS,ks-NEH-shortLS,ks-NEH-LS,ks-NEH-LSnonPerm,ks-LK-noLS,ks-LK-shortLS,ks-LK-LS,ks-LK-LSnonPerm,timeMeasure,instanceSet,bufferType,instanceSize
LGF-Leipzig-150-80000-2--minTime-85-spanBuf-15894-evaluation,0,0,0,0,1,0.228672188960879,0,0.844205691790372,0.809661281062905,0.272555291287351,0,0.805948768419039,0.643172311982285,0,0,0,evaluation,Leipzig,spanBuf,large
LGF-Leipzig-150-80000-3--minTime-77-interBuf-2693-evaluation,0.581532134230116,0.374848465800415,0.455424250859816,0.272308079130036,0.824094611219367,0.448523271163154,0.31561767584702,0.271800720180314,1,0.401136843239554,0.209171074254002,0.106064959905173,0.0892098670090966,0.508544283905496,0.523742602886109,0.684225177575632,evaluation,Leipzig,interBuf,large
LGF-Leipzig-150-80000-3--minTime-77-spanBuf-15056-evaluation,0,0.967445436010562,0.932688258297403,0.589050436177679,0.991476987867242,0.974531234332698,0.943848390654768,0.362502088973562,0.991376717136268,0.974531234332698,0.943748119923794,0.474247133928273,1,0.88870617333467,0.565921320899763,0.270089240950567,evaluation,Leipzig,spanBuf,large
LGF-Leipzig-50-80000-1--minTime-27-interBuf-4238-evaluation,0,0,0,0,1,0.990481943885085,0.980416834474426,0.917190226876091,0.999597261377366,0.990948449456303,0.979550946435763,0.932084843603168,0,0,0,0,evaluation,Leipzig,interBuf,small
LGF-Leipzig-50-80000-1--minTime-27-spanBuf-14659-evaluation,1,0.998198919351611,0.995997598559135,0.995897538523114,0.998799279567741,0.998799279567741,0.998799279567741,0.998699219531719,0.998699219531719,0.998699219531719,0.998699219531719,0.998699219531719,0.999799879927957,0.999899939963978,0.999799879927957,0.999799879927957,evaluation,Leipzig,spanBuf,small
LGF-Leipzig-50-80000-2--minTime-28-interBuf-2280-evaluation,0,0,0,0,0,0,0,0,0,0,0,0,0,0.340466807384,1,0.515940508290528,evaluation,Leipzig,interBuf,small
LGF-Leipzig-50-80000-2--minTime-28-spanBuf-14815-evaluation,0,0,0,0,0,0.594764602939557,0,0,0,0.439367052978106,0,0,1,0.598052533460608,0.573311468187437,0.681413402192226,evaluation,Leipzig,spanBuf,small
LGF-Leipzig-50-80000-3--minTime-28-interBuf-3949-evaluation,1,0.993794414973476,0.989590631568412,0.985553664965135,0.997397657892103,0.995095586027425,0.991192072865579,0.984329229640009,0.997197477729957,0.994795315784206,0.990991892703433,0.983748707169786,0.966266306342375,0.961828979414807,0.991091982784506,0.984873052413839,evaluation,Leipzig,interBuf,small
LGF-Leipzig-50-80000-3--minTime-28-spanBuf-15011-evaluation,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0444734261421653,0,0,evaluation,Leipzig,spanBuf,small
LGF-Berlin-100-80000-1--minTime-56-interBuf-13648-bitVector,0.32501503307276,0.541683370080844,0.193250150330728,0.502421995055789,0,0.479262711298189,0.367717311418454,0.488658381773234,0,0.445655441972339,0.522967194494554,0.536630587292042,0.140141644952228,0.390801429812253,0.480490412240262,1,bitVector,Berlin,interBuf,mid
LGF-Berlin-100-80000-1--minTime-56-spanBuf-60067-bitVector,0.487773519594511,0.656496476696749,0.605056249227346,0.793588000164833,0.999629125973544,0.999876375324515,0.999876375324515,1,0.998392879218692,0.999381876622574,0.999505501298059,0.999381876622574,0,0.530028433675362,0.631046276836857,0.853513001195038,bitVector,Berlin,spanBuf,mid
LGF-Berlin-100-80000-2--minTime-53-interBuf-10444-bitVector,0,0,0,0,0,0.767794500396062,0,1,0,0.0580513749009844,0,0.649202217947266,0,0,0,0,bitVector,Berlin,interBuf,mid
LGF-Berlin-100-80000-2--minTime-53-spanBuf-54144-bitVector,0,0.565459542868166,0.11503037901437,0.585374674510559,0,0.407199344199054,0.0674124795062204,0.282621274954191,0,0.0862426463496962,0.757064326357411,0.152401388754943,0,1,0.934058250554539,0.402184395795159,bitVector,Berlin,spanBuf,mid
LGF-Berlin-100-80000-3--minTime-52-interBuf-17313-bitVector,0,0,0.993887765906248,1,0,0,0,0,0,0,0,0,0,0.0498123014727115,0.364038887284628,0.19058619693907,bitVector,Berlin,interBuf,mid
LGF-Berlin-100-80000-3--minTime-52-spanBuf-66231-bitVector,0,0,0,0,0.407388754991186,0.318932335695528,0.275801287816108,1,0.393827116083312,0,0.651390337781934,0.386668585200906,0,0,0.0464405194431453,0.389978056764631,bitVector,Berlin,spanBuf,mid
LGF-Berlin-150-80000-1--minTime-82-interBuf-14374-bitVector,0.260239400057686,0,0,0,0.442169022209403,0.185102394000577,0,0,0.225627343524661,0,0.297303143928468,0.414263051629651,1,0.113715027401211,0,0,bitVector,Berlin,interBuf,large
LGF-Berlin-150-80000-1--minTime-82-spanBuf-68779-bitVector,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bitVector,Berlin,spanBuf,large
